Project,Sentiment,Word Count,Sentence Count,Sentiment,Topics,Keywords
Online-Quiz-Platform,0.01,145,17,0.01,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['function'], 'PHP': ['isset', 'echo', 'function', 'require']}"
Online-Quiz-Platform,0.0945574702131285,29649,1455,0.0945574702131285,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{'JavaScript': ['new']}
Online-Quiz-Platform,0.1404491341991343,951,95,0.1404491341991343,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{'JavaScript': ['var']}
Online-Quiz-Platform,0.5086263020833333,390,72,0.5086263020833333,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class'], 'PHP': ['class']}"
Online-Quiz-Platform,-0.1979166666666666,475,163,-0.1979166666666666,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['function', 'import'], 'PHP': ['function']}"
Online-Quiz-Platform,-0.75,151,39,-0.75,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['function', 'var', 'return'], 'PHP': ['function']}"
Online-Quiz-Platform,-0.5439244663382595,402,14,-0.5439244663382595,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['export', 'const']}"
Online-Quiz-Platform,-0.2420454545454545,597,118,-0.2420454545454545,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['const', 'function'], 'PHP': ['function']}"
Online-Quiz-Platform,-0.457070707070707,323,56,-0.457070707070707,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['const', 'export', 'let']}"
Online-Quiz-Platform,-0.1791666666666666,285,56,-0.1791666666666666,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['const', 'class'], 'PHP': ['class']}"
