repo_name,languages,word_count,sentence_count,sentiment,topics,keywords
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",500,1,0.08349999999999999,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': ['default'], 'PHP': []}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",3450,69,0.1285432103683637,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': [], 'PHP': []}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",240,84,0.0,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': [], 'PHP': []}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",235,38,-0.315625,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': ['var', 'function'], 'PHP': ['function']}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",195,10,0.1340909090909091,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': [], 'PHP': []}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",145,17,0.01,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': [], 'PHP': ['isset', 'echo']}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",29649,1455,0.0945574702131285,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': [], 'PHP': []}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",951,95,0.14044913419913432,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': ['var'], 'PHP': []}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",390,72,0.5086263020833333,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': [], 'PHP': []}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",475,163,-0.19791666666666666,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': ['function'], 'PHP': ['function']}"
